ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000001017,0.0035747792486699,0.981785268715073,Not Significant
ENSMUSG00000001018,-0.0023797962823045,0.987014633683357,Not Significant
ENSMUSG00000001020,0.0473119366030009,0.950402778826653,Not Significant
ENSMUSG00000001025,0.115626367214281,0.60797224770813,Not Significant
ENSMUSG00000001027,0.0183395895979837,0.927509237971072,Not Significant
ENSMUSG00000001029,0.0531324739061803,0.895628239257346,Not Significant
ENSMUSG00000001034,-0.0213549205815268,0.971845743379074,Not Significant
ENSMUSG00000001036,0.140370866399725,0.244715208299596,Not Significant
ENSMUSG00000001039,0.252250035599732,0.610077810065743,Not Significant
ENSMUSG00000001052,0.182498209640395,0.0275021623525013,Significant
ENSMUSG00000001053,-0.0718030984395813,0.882858133501045,Not Significant
ENSMUSG00000001054,-0.0726819418030592,0.652507276395956,Not Significant
ENSMUSG00000001056,-0.0051798663306167,0.983442743605849,Not Significant
ENSMUSG00000001062,0.127198260145278,0.315875919707131,Not Significant
ENSMUSG00000001065,0.0429734338811337,0.817096471602976,Not Significant
ENSMUSG00000001082,0.0608626223587765,0.914182237789057,Not Significant
ENSMUSG00000001089,-0.216784756149107,0.0480435443800504,Significant
ENSMUSG00000001098,-0.107089561582481,0.566407992963997,Not Significant
ENSMUSG00000001100,0.0182182127598315,0.888110389601493,Not Significant
ENSMUSG00000001105,0.0479775940606008,0.89183603886876,Not Significant
ENSMUSG00000001119,0.055056095886151,0.885747072754309,Not Significant
ENSMUSG00000001120,0.0672592858356447,0.927509237971072,Not Significant
ENSMUSG00000001123,-0.285563050239728,0.223544379127958,Not Significant
ENSMUSG00000001127,0.0104311637495026,0.961704768233009,Not Significant
ENSMUSG00000001128,-0.132942583056318,0.793178964232652,Not Significant
ENSMUSG00000001131,-0.8223948408234,0.490460549247424,Not Significant
ENSMUSG00000001134,-0.0423381546835455,0.860205165633083,Not Significant
ENSMUSG00000001138,0.340735373466158,4.49463220510682e-05,Significant
ENSMUSG00000001143,-0.0458612905646238,0.836822654651207,Not Significant
ENSMUSG00000001150,0.159151693331679,0.349266256401559,Not Significant
ENSMUSG00000001151,-0.217804844423208,0.021951907049972,Significant
ENSMUSG00000001156,0.224196822482645,0.311098252608227,Not Significant
ENSMUSG00000001157,0.191649681363448,0.352307254578734,Not Significant
ENSMUSG00000001158,0.0362729755345665,0.81485286141765,Not Significant
ENSMUSG00000001173,-0.0478657376671881,0.890697685694667,Not Significant
ENSMUSG00000001175,-0.0414118962323466,0.905596865342527,Not Significant
ENSMUSG00000001211,-0.0477055644111532,0.785992582701625,Not Significant
ENSMUSG00000001227,0.0043160405337062,0.991387436825645,Not Significant
