Gene	Mmus_C57-6J_TA_GC_Rep1_M33	Mmus_C57-6J_TA_GC_Rep2_M34	Mmus_C57-6J_TA_GC_Rep3_M35	Mmus_C57-6J_TA_GC_Rep4_M36	Mmus_C57-6J_TA_GC_Rep5_M37	Mmus_C57-6J_TA_GC_Rep6_M38	Mmus_C57-6J_TA_FLT_Rep1_M23	Mmus_C57-6J_TA_FLT_Rep2_M24	Mmus_C57-6J_TA_FLT_Rep3_M25	Mmus_C57-6J_TA_FLT_Rep4_M26	Mmus_C57-6J_TA_FLT_Rep5_M27	Mmus_C57-6J_TA_FLT_Rep6_M28
ENSMUSG00000020440	18.12148296	17.73921383	17.37032103	16.66909588	14.51343408	16.6259275	17.46741357	19.94401702	20.72072388	18.50552594	17.33175978	17.4436815
ENSMUSG00000020441	1.424396041	0.981546037	1.592279427	1.451191877	1.299412143	1.024764925	1.003874343	1.419237167	1.407704522	1.279637432	1.512040111	1.271935109
ENSMUSG00000020444	9.480146983	9.886845533	9.227983045	9.373915095	9.055903086	10.08863401	10.13913086	8.571445519	9.922600169	8.793405944	9.261245683	9.139762287
ENSMUSG00000020447	1.456049286	1.195701536	1.302774077	1.098199258	1.399366923	1.448805584	0.987143104	0.709618583	1.73387996	1.55853277	1.266333593	1.50815163
ENSMUSG00000020448	14.18065392	14.70534426	13.76959823	15.41401101	13.4139315	15.79551454	14.80714656	14.24839419	14.78089748	15.88062865	16.40563521	15.20870981
ENSMUSG00000020451	11.11028912	10.99331561	10.16887543	11.3545959	11.77467311	11.37842434	11.87917972	11.29787481	11.15863341	10.7292677	11.98291788	10.59340241
ENSMUSG00000020453	17.40928494	15.93673838	16.71893399	16.19843906	17.27218602	14.46544034	13.01690398	14.39778757	14.19721512	14.35490709	15.91422217	16.09906439
ENSMUSG00000020454	31.62159211	28.69683685	27.53919646	27.69030986	27.42759169	27.54497446	28.20886904	28.6835301	27.43307105	28.57856932	31.73394184	30.92619366
ENSMUSG00000020455	8.483069754	7.174209213	6.369117709	8.550265651	7.536590427	7.155686117	6.224020926	5.826342052	6.454840248	7.18565635	7.46569805	8.322089716
ENSMUSG00000020456	719.0192948	789.1808598	771.9298287	770.1906725	852.9941032	839.4944942	844.7267971	811.0006698	826.6143957	894.8438941	896.4696816	846.5818384
ENSMUSG00000020457	21.01775491	20.59462048	18.23883708	20.63045749	19.39122736	20.54830359	19.50862473	19.62655608	18.93534254	19.30940074	20.96065605	20.15108623
ENSMUSG00000020458	347.1411418	349.2340798	350.6995439	302.8480561	312.0988057	298.4009453	344.0611998	334.7158812	337.5744113	312.4448064	308.7774913	338.1712046
ENSMUSG00000020459	18.43801542	17.59644349	18.40168384	18.45366967	17.31216793	18.07473308	20.44557412	21.06446742	18.11132038	22.31162702	21.94348212	20.73254228
ENSMUSG00000020460	68.66475208	65.32492261	64.71059781	63.40806409	61.44180357	63.97501419	70.29111418	70.47110105	71.55447922	62.77064556	74.46325036	71.11679925
ENSMUSG00000020462	5.570971182	4.925576475	4.776838282	3.608368991	4.637901801	4.134396423	3.5135602	3.940250555	3.605096947	3.330338445	3.194184735	3.888487335
ENSMUSG00000020463	31.44749926	32.26609517	27.06875026	30.3965866	30.92600899	28.76409135	29.61429312	28.81424932	29.44162507	30.80973202	32.98137493	32.36166328
ENSMUSG00000020464	12.23397933	11.67147469	13.00964668	11.51148151	10.63518861	11.67878648	11.54455494	13.12794379	12.27449675	13.10808088	15.64961515	12.61032809
ENSMUSG00000020467	4.273188123	4.265263687	2.949335757	2.216009217	3.158571054	3.445330353	1.823705056	2.838474333	2.540734991	3.855317905	2.664970696	3.107155767
ENSMUSG00000020471	11.26855535	12.58163556	11.67068444	11.04082468	9.755586547	10.47733794	10.79164919	12.17556096	11.46764172	9.384007836	11.20799733	11.08400595
ENSMUSG00000020472	19.83075821	18.0069082	19.17972947	17.59079883	20.6906395	20.03592113	18.75571897	19.55185939	21.0984007	19.30940074	20.99845705	18.75195761
ENSMUSG00000020473	96.35247885	75.16858012	78.89020799	97.13180223	95.95658899	92.82956755	86.70128075	96.93763331	101.011383	72.20108127	81.85807153	85.18331133
ENSMUSG00000020474	2.468953137	2.37355678	2.080819706	2.07873431	1.799186044	2.508907231	1.890630013	2.054159057	1.854049858	2.149134662	2.778373705	2.234971692
ENSMUSG00000020475	697.9224068	663.9355855	695.0480641	639.7991213	615.1013266	691.4159625	648.7036004	627.9377495	635.5957589	648.0543314	608.7662494	624.7200143
ENSMUSG00000020476	6.50474192	6.264048343	5.500601658	6.25581363	6.537042625	7.844752187	6.240752165	7.152208352	6.763848558	7.431740471	6.615175488	6.250652538
ENSMUSG00000020477	18.54880178	20.36261869	20.91676157	17.96340215	17.71198705	19.70022227	20.3953804	20.88668929	22.79794641	19.90000263	20.90395454	19.15170865
ENSMUSG00000020482	28.13973512	24.41372688	22.99758127	24.90559032	25.30855035	28.67574955	22.88833502	25.34085309	23.50179867	26.03570006	26.29059744	27.45562786
ENSMUSG00000020483	149.0551324	130.0280804	121.0856128	119.9586582	118.0465954	115.4097326	137.9156035	138.188882	152.1865926	131.3925153	153.6610763	127.0481469
ENSMUSG00000020484	43.72895845	35.49627394	33.61880882	41.22169358	36.96327772	38.90573044	36.92584458	41.15787783	37.93935359	40.75153053	37.81990329	36.68624266
ENSMUSG00000020485	7.264419808	7.834522002	7.599515449	6.647831544	6.656988361	7.68573694	6.926732966	7.282927565	6.93534817	6.086480607	7.371006538	6.486505648
ENSMUSG00000020486	8.467243132	5.853583637	4.776838282	6.530363445	7.256717042	6.148589552	5.420921452	5.191420162	5.871157885	8.153587228	6.65297649	8.540135735
ENSMUSG00000020490	0	0.017846292	0	0	0	0	0.083656195	0.018674173	0.051501385	0	0.018900501	0
ENSMUSG00000020491	2.282515522	2.204373935	1.541073168	1.846739717	1.406763577	1.378132141	1.351047553	1.206725075	1.293371448	1.607749594	1.347227739	1.308276113
ENSMUSG00000020492	3.339417385	3.53285188	2.316042803	2.784719547	3.338489659	2.685590839	2.476223379	3.193283625	2.55790212	2.378813175	3.024080223	3.434224796
ENSMUSG00000020493	0.332359076	0.214155499	0.217129013	0.333381918	0.459791989	0.247357051	0.200774869	0.149393386	0.20600554	0.196867297	0.26460702	0.290728025
ENSMUSG00000020495	8.562202868	8.352064457	8.124243896	7.687394806	9.635640811	8.763506948	8.064457222	7.301601738	7.673706359	8.432482566	8.977738162	6.9774726
ENSMUSG00000020496	47.97049333	46.38251181	45.56090452	44.47706995	43.96011233	43.39349408	47.96846235	46.4800172	50.3168531	47.33017938	56.13448914	48.33353416
ENSMUSG00000020513	5.001212766	5.942815095	5.392037152	4.451629135	4.99773901	5.212166431	5.62169632	5.098049296	5.92265927	5.479473107	6.445070975	5.941754011
ENSMUSG00000020514	8.641335981	7.905907168	7.961397137	7.255959383	6.694171539	8.162782682	7.744723243	8.067242841	8.652232673	7.545759448	7.635802563	7.468076143
ENSMUSG00000020515	21.42703138	20.41615756	18.99878862	21.61099254	21.6901873	22.68617524	20.82955605	20.4482197	20.56621973	18.50552594	21.39480056	19.6968237
ENSMUSG00000020516	38.91766516	37.78059927	35.98913387	34.75016223	34.26449865	36.57350682	35.36983935	34.84600727	35.91363244	35.71500884	40.18246596	40.02961494
ENSMUSG00000020519	18.62793489	17.09674733	17.22556835	16.64948518	15.17313563	16.14888176	16.44680799	16.4706208	18.43749581	16.14311838	16.80254574	15.1360278
ENSMUSG00000020520	8.150710678	5.853583637	5.609166164	6.726470455	5.9573049	7.155686117	6.357870839	6.928118274	7.742374872	9.055895674	8.788733148	8.303919215
ENSMUSG00000020521	23.12269573	20.77308339	22.02050072	25.33702574	21.95006973	21.82042557	23.64124078	23.80957089	22.83228066	29.23479364	30.59991176	28.96377949
ENSMUSG00000020522	15.47843698	14.31272584	11.61640219	14.64919367	13.4139315	13.00391354	11.96283592	13.31468552	13.09851891	13.69868277	15.30940613	15.20870981
ENSMUSG00000020523	34.73943677	33.62241333	33.72737332	31.67128217	34.40443534	32.95149286	34.38269625	35.63032255	32.94371924	34.04163682	31.56383733	31.92557125
ENSMUSG00000020524	0.031653245	0.053538875	0.054282253	0	0.039981912	0.053005082	0.033462478	0	0.085835642	0.049216824	0.018900501	0
ENSMUSG00000020525	5.539317937	5.978507678	5.536789827	5.608660496	6.197196372	6.024911027	5.387458974	5.52755528	5.836823629	7.103628309	6.577374485	6.123459027
ENSMUSG00000020526	5.191132238	4.925576475	5.446319405	4.255522125	3.858254516	4.328748392	4.718209412	5.620926146	4.514954748	3.625639391	5.500045905	4.960546927
ENSMUSG00000020527	3.102018044	2.998176985	3.057900264	3.490704784	2.958661494	3.268646745	1.857167534	1.960788191	2.369063708	4.249052499	4.328214819	3.088985266
ENSMUSG00000020528	3.925002424	3.497873149	3.691193218	3.471094083	3.478426351	3.16069306	2.955238753	3.753508822	3.225703411	3.689785319	3.967782257	4.215556363
ENSMUSG00000020530	29.89649023	30.3030031	30.05427419	32.1027176	31.70565628	32.08574318	27.87424426	29.67326128	29.0982825	30.44880864	30.82671777	31.16241018
ENSMUSG00000020532	39.96412145	37.51129873	40.41494692	49.87726869	48.42509236	46.55966433	44.34999728	40.54144337	43.45841367	80.85963311	54.2784599	64.52599492
ENSMUSG00000020534	6.219862712	6.12127801	5.59107208	5.530217692	5.257621438	5.282839874	4.835328085	4.817936697	4.171612182	5.922424526	4.120309304	5.596514482
ENSMUSG00000020536	13.9590812	13.79518339	12.08684838	12.60968077	12.87417569	13.35728075	12.43131061	13.09059544	12.65217357	13.91195567	14.38328156	14.02762721
ENSMUSG00000020537	11.33186184	10.92193044	10.6755098	11.25654239	11.33487207	11.09573057	11.37724255	11.12980725	12.41183377	12.82918554	13.87296802	12.44679357
ENSMUSG00000020538	41.51323128	29.26791818	25.83835252	37.75059949	26.62795344	27.35062249	40.45613602	41.06450696	46.93492882	53.81039458	50.38873671	52.16750999
ENSMUSG00000020541	6.09324973	7.406211004	7.147163338	5.373332084	6.896879834	6.166257913	5.98978358	6.797399061	6.866851328	4.527947837	6.142662953	5.57834398
ENSMUSG00000020542	0.680544775	0.553235039	0.398069857	0.686374536	0.739665373	0.653729349	0.435012215	0.485528504	0.566515235	0.557790676	0.54811454	0.744990564
ENSMUSG00000020544	12.59799165	11.84993761	12.37635373	10.86432837	10.915062	12.1204955	12.14687955	12.2129093	11.72514864	13.20651452	12.72003744	13.10093163
ENSMUSG00000020546	31.24175316	28.64329798	29.1133818	22.53269549	22.52980746	20.7249872	28.12521284	26.92815782	27.00389285	26.10132249	28.97446864	27.65550338
ENSMUSG00000020547	50.75597892	50.4157737	47.73219465	46.92840758	49.67752576	48.60566051	62.77560891	59.27182588	57.68155115	61.3241631	65.67924234	62.30664986
ENSMUSG00000020548	0.110786359	0.107077749	0.054282253	0.137274907	0.039981912	0.070673443	0.117118673	0.093370866	0.085835642	0.082028041	0.113403008	0.090852508
ENSMUSG00000020549	15.11442466	15.82966063	16.51989906	13.2372232	15.15314468	16.09587667	16.37988303	17.01217183	15.45041549	14.7814529	16.44343621	14.91798178
ENSMUSG00000020553	2.057460948	2.498480821	1.881784778	2.255230619	2.358932813	2.155540015	2.409298423	2.464990868	2.334729451	2.050701013	2.324761671	2.398506206
ENSMUSG00000020561	11.77500727	11.39931874	9.890588415	10.35445015	10.71955045	9.858945317	11.37389631	10.79367214	10.24654388	10.43396675	12.69735684	10.88413044
ENSMUSG00000020564	14.38640001	14.29487955	12.97345852	15.39440031	14.91325321	15.8131829	13.6694223	16.09713734	14.71222897	15.81500621	20.65824802	16.00821188
ENSMUSG00000020570	134.1939337	120.3375441	119.3666748	122.7629885	122.32466	122.6184238	114.3580189	113.7630634	109.8181199	112.3127931	113.4408094	118.7987392
ENSMUSG00000020571	21.49255359	15.8831995	17.7502968	18.13989846	17.35214984	19.38219178	18.40436295	19.45848852	18.67783561	18.34146986	20.73385003	18.40671808
ENSMUSG00000020572	110.9921048	111.3251668	114.1374844	121.6255678	132.2601652	131.8059714	108.6359351	100.2989845	103.9297948	122.9436271	139.4478993	116.036823
ENSMUSG00000020573	2.104940816	1.24924041	1.284679992	1.451191877	1.379375967	1.095438369	1.388692841	1.475259686	1.545041549	2.001484189	0.963925571	1.435469624
ENSMUSG00000020576	40.24710147	39.17261001	38.10614175	37.18188916	41.90104386	40.1425157	40.60671717	39.86935988	41.06377094	39.37345945	41.27869504	37.46757422
ENSMUSG00000020577	19.15021344	13.9914926	11.363085	18.23795196	17.13224933	17.2089834	13.7530785	14.15502332	12.70367496	18.16100817	14.9880976	17.04393047
ENSMUSG00000020580	213.4694867	155.8873569	145.2050273	145.4525696	133.0198215	148.484904	165.4719542	175.481206	168.6670357	147.0106542	172.7694832	154.7218208
ENSMUSG00000020583	0.031653245	0	0.018094084	0.019610701	0	0	0.016731239	0.05602252	0	0.180461689	0.018900501	0.018170502
ENSMUSG00000020585	144.4021053	134.3647293	131.1097356	128.2539848	127.2824171	130.5161811	129.064778	131.6902697	133.8349324	130.4902069	136.9719336	124.9403688
ENSMUSG00000020589	7.565125639	5.264656015	5.012061379	5.196835774	5.09769379	5.123824627	4.467240826	7.394972605	5.71665373	7.546579728	6.577374485	7.195518619
ENSMUSG00000020590	90.48080184	79.4338438	76.33894209	82.07078383	80.7634624	85.47952947	79.84147274	86.29335456	81.42368962	78.92738059	77.85116524	85.92830189
ENSMUSG00000020591	0.854637625	1.035084911	0.759951545	1.294306268	1.15947545	1.166111812	1.505811514	1.475259686	1.373370266	1.115581351	1.549841114	1.035718589
ENSMUSG00000020592	1.899194721	1.713243991	2.153196044	2.333673423	2.11904134	2.385228706	1.689855144	2.446316695	2.128723912	2.460841216	2.362562674	2.180460188
ENSMUSG00000020593	307.7803312	372.7911847	359.9818092	383.6833658	391.7627655	383.4917708	437.6055573	422.8953273	444.4397851	484.7857195	528.2123124	462.8571863
ENSMUSG00000020594	126.4388886	117.3572134	109.2339875	108.2118483	112.5490825	114.1729474	118.4404412	120.6725075	128.839298	117.3000979	133.2107338	120.3068909
ENSMUSG00000020598	0.364012322	0.374772123	0.361881688	0.392214021	0.19990956	0.406372298	0.501937171	0.336135118	0.137337027	0.475762635	0.378010028	0.34523953
ENSMUSG00000020599	0.142439604	0.071385166	0.090470422	0.098053505	0.19990956	0.035336722	0.050193717	0.074696693	0.154504155	0.147650473	0.037801003	0.163534514
ENSMUSG00000020601	22.48963082	20.07707802	17.06272159	20.39512908	21.63021443	19.24084489	21.98484811	23.69752585	18.91817541	20.09686993	20.20463599	18.37037708
ENSMUSG00000020604	0.728024643	0.803083121	0.633292954	1.019756454	1.019538758	0.918754761	0.401549737	0.578899371	0.635183748	0.984336486	0.642617047	0.545115047
ENSMUSG00000020605	5.064519256	5.407426347	4.903496873	4.098636516	5.177657614	5.335844956	4.601090738	4.668543311	5.167305624	4.380297364	5.29214039	4.724330407
ENSMUSG00000020607	0.110786359	0.071385166	0.126658591	0.137274907	0.039981912	0.123678525	0.16731239	0.149393386	0.20600554	0.246084122	0.113403008	0.272557523
ENSMUSG00000020608	47.85970697	42.04586295	40.69359582	40.57454044	39.60208391	42.38639752	42.06233497	45.1541509	43.4671689	45.90289148	47.30795499	44.40870582
ENSMUSG00000020609	0	0	0.325693519	0.137274907	3.258525834	0.123678525	0.050193717	0.130719213	0.051501385	0	0.453612033	0.036341003
ENSMUSG00000020610	40.35788782	39.99353942	34.39685445	36.49551463	36.46350382	34.93034927	41.6940804	40.65367515	39.87923909	37.4540033	37.89550529	37.06782319
ENSMUSG00000020611	43.47573249	41.17139467	35.373935	43.00626737	38.00280743	41.41463767	41.79463514	45.84509531	44.7375364	55.10643762	54.73585203	51.0772799
ENSMUSG00000020612	119.0003759	104.1688039	91.73700791	107.7608022	104.612673	113.2188559	102.7800015	108.6276658	104.221636	111.771408	116.5971931	110.2949445
ENSMUSG00000020614	1.218649946	1.606166242	1.19420957	1.33352767	1.25943023	1.431137223	0.619055845	1.027079528	1.098696212	1.55853277	1.3608361	1.362787617
ENSMUSG00000020620	43.58857631	40.51108188	36.91193218	39.8489445	43.44034747	39.45344963	33.49594058	37.20492884	35.0381089	35.86265932	38.85168166	36.63173115
ENSMUSG00000020621	20.68539584	20.04138544	19.88539876	18.9439372	19.11135397	20.10659457	21.8509982	22.91321057	21.97392425	21.2616681	24.34384579	22.56776294
ENSMUSG00000020623	22.36301784	19.93430769	22.81664043	20.65006819	20.65065759	19.5058703	27.90770673	25.2661564	25.11550873	29.3496329	24.89196033	26.31088626
ENSMUSG00000020627	3.814216065	3.819106397	2.533171816	3.882918805	2.938670538	3.62201396	2.961429312	2.483665041	2.969913199	3.576422567	3.817901281	3.761293824
ENSMUSG00000020628	17.93156349	18.25675628	15.99517061	18.80666229	18.97141728	17.93338619	17.03240135	16.88145261	17.73364355	16.35639128	17.72867031	16.42613341
ENSMUSG00000020629	31.25757979	29.48207368	28.299148	28.27863089	27.02777257	26.83824003	27.4225008	30.53227325	29.32145517	26.47865148	26.57410496	28.16427742
ENSMUSG00000020630	2.943751818	2.998176985	2.370325057	3.392651279	2.818724802	3.215641662	2.911235595	3.267980318	2.729573403	2.838170202	3.024080223	3.234349278
ENSMUSG00000020633	0	0	0	0.019610701	0.039981912	0.017668361	0	0	0	0.032811216	0.094502507	0.054511505
ENSMUSG00000020634	135.8079327	136.238233	130.8745125	130.5484368	135.1784449	135.9403679	139.5719961	128.9823279	133.6630894	124.8793248	144.1919251	138.5680632
ENSMUSG00000020635	0.189919472	0.160616624	0.090470422	0.117664206	0.09995478	0.106010165	0.066924956	0.149393386	0.034334257	0.131244865	0.075602006	0.163534514
ENSMUSG00000020638	2.627219364	1.980938365	1.35705633	2.294452021	2.179014208	3.409993631	2.024479925	1.923439844	2.266060938	7.070817093	3.005179722	3.416054294
ENSMUSG00000020639	0.553931794	0.803083121	0.361881688	0.549099629	0.939574934	0.494714102	0.468474693	0.709618583	0.532180978	0.656224324	0.623716546	0.890354577
ENSMUSG00000020640	46.95758948	44.9191159	38.90228146	44.12407733	45.45943403	43.90587654	45.29146411	42.89457594	43.84484573	45.36150641	47.79936802	45.2627194
ENSMUSG00000020641	5.903330258	5.603735555	3.16646477	5.765546104	3.27851679	5.742217254	4.801865607	5.042026776	19.98253736	17.06183243	8.013812591	8.24940771
ENSMUSG00000020642	10.50887746	8.584066248	5.808201093	10.96238188	10.01546898	8.162782682	7.077314118	8.496748826	7.587870717	10.97535182	10.39527577	8.576476738
ENSMUSG00000020644	1.614315513	1.124316369	1.176115486	1.627688186	1.399366923	1.378132141	1.455617797	1.38188882	1.579375805	1.525721554	1.795547632	1.726197649
ENSMUSG00000020646	2.215727175	1.320625577	1.51990309	1.608077485	1.219448318	1.272121976	1.371961602	1.139124568	1.218866111	1.90305054	1.096229081	1.326446614
ENSMUSG00000020647	53.85799697	48.52406679	50.75390675	55.20412341	51.43672989	52.31601628	57.62238728	58.17004966	59.17509132	75.59704215	72.61572635	65.74087466
ENSMUSG00000020648	2.358166779	2.141554989	2.587454069	2.392505526	2.238987076	2.862274447	2.693729487	2.427642522	2.300395195	2.821764594	2.872876212	2.707404733
ENSMUSG00000020649	0.506451926	0.606773914	0.350482415	0.745206639	0.279873385	0.618392627	0.418280976	0.74696693	0.394843951	0.771063581	0.472512535	0.472433041
ENSMUSG00000020650	20.0998108	22.21863301	22.74426409	20.21863277	20.65065759	20.74265556	19.19073119	20.20545545	21.5790803	19.78516337	21.26306407	21.33216884
ENSMUSG00000020652	2.785485591	2.516327112	1.990349284	2.176787815	1.819177	2.226213459	1.773511339	2.390294175	1.785381345	2.42803	2.30586117	2.798257241
ENSMUSG00000020653	13.27853643	11.08254707	10.2050636	12.68812357	10.51524288	10.79536844	9.419687585	7.973871975	9.819597399	7.891097498	8.732031644	5.687366989
ENSMUSG00000020654	2.310686911	1.677551408	2.189384213	2.569001836	2.099050384	2.279218541	1.438886558	2.18487827	2.472066478	2.706925337	2.30586117	2.707404733
ENSMUSG00000020656	0.300705831	0.178462916	0.199034928	0.274549814	0.179918604	0.141346886	0.200774869	0.242764252	0.223172668	0.590601892	0.472512535	0.127193511
ENSMUSG00000020657	60.04620643	60.03492486	61.23038161	67.81380418	68.16916009	67.95251557	65.0845199	64.50059439	62.24800729	74.44864958	69.1380341	65.25027112
ENSMUSG00000020658	13.38932278	8.137908959	8.649153285	13.45294091	11.01501678	12.22650566	14.08770328	17.46035198	17.32163247	20.47419891	20.65824802	18.47940009
ENSMUSG00000020659	13.37349616	12.68871331	12.19541289	12.90384128	12.13451032	12.82722993	10.97569282	11.31654899	11.14146628	11.09019108	11.86951487	11.17485846
ENSMUSG00000020660	0.031653245	0.053538875	0	0	0.039981912	0.053005082	0.033462478	0.037348346	0.120169898	0	0.056701504	0.054511505
ENSMUSG00000020661	103.5219389	91.14101108	91.79129017	104.426983	97.41592878	96.71660692	113.7055006	106.2560458	109.2172704	107.3418938	116.4270886	99.75605358
ENSMUSG00000020664	162.032963	174.6616557	174.6621967	168.9658001	166.884501	177.3726739	173.2854428	172.9788668	171.7571188	188.2051362	196.848722	176.5627637
ENSMUSG00000020668	39.78812941	32.28394146	33.31120938	34.0049556	34.14455292	34.02926287	34.70058979	32.90389326	33.52740161	37.81492668	32.11195187	31.67118423
ENSMUSG00000020669	0.47479868	0.392618415	0.16284676	0.333381918	0.299864341	0.335698855	0.418280976	0.448180158	0.30900831	0.475762635	0.359109526	0.327069028
ENSMUSG00000020671	251.706607	250.8296281	242.7321422	243.4864641	241.3708032	239.7066507	247.5052193	238.0957089	246.7259682	240.8999494	281.5418688	256.4039476
ENSMUSG00000020672	0.221572717	0.178462916	0.108564506	0.254939113	0.399819121	0.212020329	0.435012215	0.466854331	0.188838412	0.672629932	0.113403008	0.508774044
ENSMUSG00000020674	27.61745657	18.75645245	14.47526752	23.27790213	22.46983459	26.48487281	16.06198949	23.19332317	19.60486054	27.49579918	17.82317281	22.60410395
