Gene	RR3_HRT_FLT_F1	RR3_HRT_FLT_F2	RR3_HRT_FLT_F9	RR3_HRT_GC_G7	RR3_HRT_GC_G8
ENSMUSG00000096870	0.185465406	0.10632362	0.120665691	0.214887031	0
ENSMUSG00000096904	0	0.107519761	0.031212192	0.02464038	0
ENSMUSG00000096910	15.47943737	16.81228949	17.52685255	17.66887127	21.01425349
ENSMUSG00000096916	0.877869589	0.903750769	0.900970495	1.418254407	0.350675903
ENSMUSG00000096917	3.128183183	3.136546787	3.386683736	3.524147314	5.026354609
ENSMUSG00000096929	5.737063229	3.747907601	4.231343575	3.323586085	7.568754906
ENSMUSG00000096932	0.074186162	0.026580905	0.048266277	0.042977406	0.14611496
ENSMUSG00000096935	0.395659533	0.119614072	0.337863936	0.114606417	0.496790863
ENSMUSG00000096936	0.098914883	0.10632362	0.056310656	0.057303208	0
ENSMUSG00000096942	0.392073869	0.164934515	0.198696172	0.30327723	0
ENSMUSG00000096948	0.234922848	0.119614072	0.289597659	0.057303208	0.292229919
ENSMUSG00000096956	3.882409168	4.173202081	3.692370154	4.240437419	4.412671779
ENSMUSG00000096957	6.404738691	6.804711673	6.604435504	5.673017628	6.662842156
ENSMUSG00000096959	0.01236436	0.026580905	0.056310656	0	0
ENSMUSG00000096960	0	0	0.088488174	0.200561229	0
ENSMUSG00000096967	1.112792437	0.664522624	0.627461595	0.587357886	0.321452911
ENSMUSG00000096968	0.173101046	0.119614072	0.056310656	0.07162901	0.993581725
ENSMUSG00000096971	0.445116975	0.292389955	0.233287003	0.214887031	0.379898895
ENSMUSG00000096974	1.941204584	1.355626154	2.107627408	1.833702667	2.337839353
ENSMUSG00000096981	0.210194127	0.079742715	0.080443794	0.329493448	0.350675903
ENSMUSG00000096982	0.173101046	0.15948543	0.072399415	0.042977406	0.087668976
ENSMUSG00000096988	0.457481335	0.544908552	0.458529627	0.630335292	0.087668976
ENSMUSG00000096992	0.024728721	0.05316181	0.040221897	0.100280615	0.116891968
ENSMUSG00000096993	0.049457442	0.026580905	0.080443794	0.042977406	0
ENSMUSG00000096995	0.136007964	0.21264724	0.28155328	0.229212833	0.087668976
ENSMUSG00000097000	0.803683426	0.292389955	0.538973421	0.544380479	0.496790863
ENSMUSG00000097006	6.244002005	4.718110632	4.512896855	4.269089023	5.464699488
ENSMUSG00000097007	0.148372325	0.066452262	0.128710071	0	0.058445984
ENSMUSG00000097027	0.098914883	0.039871357	0.008044379	0.186235427	0.058445984
ENSMUSG00000097032	0.185465406	0.186066335	0.14479883	0.171909625	0.438344879
ENSMUSG00000097039	0.865505228	0.917041222	0.619417215	0.429774063	1.081250701
ENSMUSG00000097042	0.506938777	0.558199004	0.643550354	0.501403073	0.555236846
ENSMUSG00000097047	0.803683426	0.491746742	0.740082907	0.544380479	0.350675903
ENSMUSG00000097048	1.706281736	0.956912579	1.649097781	1.91965748	1.37348062
ENSMUSG00000097052	0.119439722	0.052630192	0.103370276	0.01303648	0
ENSMUSG00000097055	0.086550523	0.026580905	0.008044379	0.042977406	0.175337951
ENSMUSG00000097061	1.397172726	1.129688461	1.029680566	1.060109355	2.571623288
ENSMUSG00000097068	1.990662026	0.571489457	0.860748598	0.587357886	0.701351806
ENSMUSG00000097073	1.603533901	1.581829655	1.338343404	1.37097926	1.387507656
ENSMUSG00000097075	0.234922848	0.199356787	0.185020727	0.157583823	0.233783935
ENSMUSG00000097078	0.049457442	0.026580905	0.048266277	0.057303208	0
ENSMUSG00000097080	0.630582381	0.505037194	0.748127286	0.773593313	0.321452911
ENSMUSG00000097081	0.061821802	0.026580905	0.016088759	0	0.175337951
ENSMUSG00000097084	0.111279244	0	0	0.014325802	0
ENSMUSG00000097093	0.494574416	0.598070362	0.474618386	0.658986896	0.526013854
ENSMUSG00000097098	0.259651569	0.26580905	0.329819556	0.286516042	0.642905822
ENSMUSG00000097099	1.21170732	1.010074389	1.25492319	0.945502938	0.847466765
ENSMUSG00000097101	5.131209569	3.216289502	5.124269691	4.1115052	5.698483423
ENSMUSG00000097111	0.061821802	0.05316181	0.016088759	0.057303208	0.058445984
ENSMUSG00000097113	0.037093081	0	0.152843209	0.014325802	0.321452911
ENSMUSG00000097115	0.049457442	0.026580905	0.040221897	0.014325802	0.087668976
ENSMUSG00000097119	8.988890016	9.236864478	8.438554012	9.913455046	10.78328402
ENSMUSG00000097121	1.347715284	1.435368868	1.182523775	1.618815636	2.396285337
ENSMUSG00000097124	0.037093081	0.119614072	0.008044379	0	0
ENSMUSG00000097125	0.234922848	0.146194977	0.482662765	0.214887031	0.409121887
ENSMUSG00000097129	0.037093081	0.10632362	0.241331383	0.085954813	0
ENSMUSG00000097134	0	0	0	0.143258021	0
ENSMUSG00000097140	0	0.093033167	0.032177518	0.085954813	0
ENSMUSG00000097141	9.115006492	8.16339463	7.406540576	7.941794904	9.841426987
ENSMUSG00000097145	3.449656554	3.362484479	3.274062424	3.624427929	5.055577601
ENSMUSG00000097146	0.074186162	0.093033167	0.016088759	0	0.116891968
ENSMUSG00000097148	0.17804679	0.286807965	0.269808486	0.384791044	0.094390264
ENSMUSG00000097149	0.136007964	0.093033167	0.040221897	0	0
ENSMUSG00000097150	0.074186162	0.239228145	0.14479883	0.028651604	0.438344879
ENSMUSG00000097154	0.185465406	0.05316181	0.112621312	0.171909625	0
ENSMUSG00000097157	0.049457442	0.039871357	0.088488174	0.114606417	0
ENSMUSG00000097160	0.185465406	0.119614072	0.016088759	0	0.116891968
ENSMUSG00000097162	0.989148833	1.010074389	1.818029749	1.217693178	2.191724394
ENSMUSG00000097163	0.160736685	0.093033167	0	0	0
ENSMUSG00000097164	3.771129924	3.694745791	4.633562546	3.739034345	5.172469569
ENSMUSG00000097166	0.160736685	0.146194977	0.152843209	0.171909625	0.14611496
ENSMUSG00000097167	0.964420112	0.996783936	0.820526701	0.587357886	0.75979779
ENSMUSG00000097174	0.383295173	0.292389955	0.2735089	0.286516042	0.233783935
ENSMUSG00000097177	3.156744855	1.940140254	3.059599269	2.53566697	2.849826171
ENSMUSG00000097178	0.284380289	0.066452262	0.14479883	0.114606417	0.233783935
ENSMUSG00000097180	0.420388254	0.478456289	0.748127286	0.315167646	0.876689757
ENSMUSG00000097182	0.061821802	0.026580905	0.064355035	0	0.175337951
ENSMUSG00000097183	0.692404183	0.345551765	0.563106559	0.515728875	0.526013854
ENSMUSG00000097184	4.043145853	4.159911628	3.821080225	3.824989158	2.425508329
ENSMUSG00000097187	0.111279244	0.10632362	0.305686418	0.085954813	0
ENSMUSG00000097191	0.148372325	0.079742715	0.104576932	0.27219024	0
ENSMUSG00000097194	0.049457442	0.079742715	0.024133138	0.085954813	0
ENSMUSG00000097195	2.373957198	1.953696515	1.635341892	1.838000408	2.250170377
ENSMUSG00000097204	2.509965163	2.153053303	2.445491344	1.633141438	2.922299191
ENSMUSG00000097207	0.729497264	0.757555792	0.772260424	0.401122459	1.431926604
ENSMUSG00000097216	1.743374817	1.435368868	1.721497196	1.747747855	1.753379515
ENSMUSG00000097217	0.457481335	0.132904525	0.217198244	0.07162901	0.233783935
ENSMUSG00000097222	9.174355422	5.967413166	9.02579371	7.263181659	9.292911429
ENSMUSG00000097223	0.123643604	0.05316181	0.104576932	0.171909625	0.233783935
ENSMUSG00000097233	0.494574416	0.279099502	0.265464521	0.229212833	0.496790863
ENSMUSG00000097239	2.459642216	2.918583366	2.074565009	1.692307001	5.665461442
ENSMUSG00000097245	0.297362868	0.093033167	0.275359108	0.129075477	0.497375322
ENSMUSG00000097248	0.049457442	0.079742715	0	0.100280615	0.175337951
ENSMUSG00000097251	0.803683426	0.412004027	0.707905389	0.673312698	0.379898895
ENSMUSG00000097271	1.075699355	0.478456289	0.788349183	0.401122459	0.905912749
ENSMUSG00000097274	0.049457442	0.026580905	0.096532553	0	0.14611496
ENSMUSG00000097276	0.173101046	0	0	0.042977406	0.087668976
ENSMUSG00000097277	1.038606274	0.505037194	0.901211826	0.873873927	0.993581725
ENSMUSG00000097278	0.173101046	0	0.006435504	0	0
ENSMUSG00000097279	0	0.026580905	0.032177518	0.128932219	0
ENSMUSG00000097286	0.037093081	0.093033167	0.016088759	0.057303208	0
ENSMUSG00000097287	2.13903435	1.900534705	1.818029749	1.747747855	1.899494474
ENSMUSG00000097290	3.064012152	3.12431957	3.900719581	3.728003478	3.682096981
ENSMUSG00000097292	0.061821802	0.039871357	0.024133138	0.028651604	0
ENSMUSG00000097293	0.136007964	0.093033167	0.040221897	0.057303208	0.233783935
ENSMUSG00000097296	0.494574416	0.225937692	0.176976347	0.214887031	0
ENSMUSG00000097303	0.148372325	0.239228145	0.2735089	0.057303208	0.087668976
ENSMUSG00000097305	1.632095574	0.810717602	1.094035601	1.203367376	1.256588652
ENSMUSG00000097308	0.185465406	0.066452262	0.120665691	0.07162901	0
ENSMUSG00000097309	0.333837731	0.186066335	0.233287003	0.100280615	0.61368283
ENSMUSG00000097313	0.185465406	0.199356787	0.024133138	0.143258021	0.087668976
ENSMUSG00000097316	1.965933305	1.780920633	1.930651061	1.432580209	1.724156523
ENSMUSG00000097318	0.865505228	0.677813077	0.909014874	1.074435157	0.75979779
ENSMUSG00000097320	0.803683426	0.385423122	0.305686418	0.429774063	0.292229919
ENSMUSG00000097321	0.222558487	0.199356787	0.241331383	0.257864438	0.467567871
ENSMUSG00000097323	0.111279244	0.039871357	0.024133138	0	0
ENSMUSG00000097324	5.811249391	2.498605067	3.780858328	2.507015366	3.448313046
ENSMUSG00000097325	0.086550523	0.093033167	0.024133138	0.229212833	0
ENSMUSG00000097326	0	0.05316181	0.056310656	0.143258021	0
ENSMUSG00000097327	0	0	0.104576932	0	0
ENSMUSG00000097328	4.591381594	4.031791666	3.659790417	4.043600898	3.429610331
ENSMUSG00000097330	0.482210056	0.598070362	0.265464521	0.487077271	0.14611496
ENSMUSG00000097331	0.111279244	0.093033167	0.016088759	0	0
ENSMUSG00000097333	4.463534107	3.641583981	3.845213363	3.509821512	4.763347682
ENSMUSG00000097343	1.137521157	0.943622126	0.909014874	0.573032084	0.701351806
ENSMUSG00000097346	0.519303137	0.31897086	0.450485248	0.243538636	0.263006927
ENSMUSG00000097350	4.599542071	2.77770457	5.341467935	3.008418439	4.792570674
ENSMUSG00000097352	0.049457442	0.026580905	0.008044379	0.085954813	0.263006927
ENSMUSG00000097354	1.483723249	1.342335701	0.97336991	0.515728875	1.022804717
ENSMUSG00000097357	4.414076665	3.349194026	3.684325774	3.008418439	3.711319973
ENSMUSG00000097365	0.074186162	0.026580905	0.016088759	0	0
ENSMUSG00000097368	0.30910901	0.093033167	0.257420141	0.257864438	0.175337951
ENSMUSG00000097373	0.123643604	0.026580905	0	0	0
ENSMUSG00000097375	5.650512706	3.349194026	5.598888077	4.068527793	4.792570674
ENSMUSG00000097378	0.074186162	0.079742715	0.072399415	0.085954813	0
ENSMUSG00000097383	0.667675462	0.637941719	0.876837357	0.974154542	1.110473693
ENSMUSG00000097385	0.037093081	0.05316181	0.064355035	0.042977406	0.175337951
ENSMUSG00000097386	0.074186162	0.10632362	0.120665691	0.028651604	0.379898895
ENSMUSG00000097387	0.024728721	0.05316181	0.040221897	0	0
ENSMUSG00000097388	0.071960578	0.10632362	0.056793319	0.186235427	0
ENSMUSG00000097391	0.30910901	0.15948543	0.14479883	0.186235427	0
ENSMUSG00000097392	4.26570434	3.428936741	4.006100951	3.123024856	3.156083127
ENSMUSG00000097397	0.037093081	0.066452262	0.040221897	0.028651604	0.175337951
ENSMUSG00000097402	0.024728721	0.079742715	0	0.085954813	0.058445984
ENSMUSG00000097403	0.420388254	0.345551765	0.201109486	0.214887031	0.61368283
ENSMUSG00000097404	0.024728721	0.15948543	0.088488174	0.085954813	0
ENSMUSG00000097412	6.933809673	6.222058236	6.964662815	7.048294628	9.409803396
ENSMUSG00000097414	0	0.093033167	0.056310656	0.028651604	0
ENSMUSG00000097415	6.194544564	7.588848369	6.330926604	6.790430191	8.299329703
ENSMUSG00000097416	0.049457442	0	0.080443794	0	0
ENSMUSG00000097418	0.098914883	0.039871357	0.128710071	0	0.029222992
ENSMUSG00000097425	0.049457442	0.066452262	0	0.014325802	0
ENSMUSG00000097429	0.111279244	0	0	0	0.175337951
ENSMUSG00000097430	0.061821802	0	0.072399415	0	0
ENSMUSG00000097431	2.610363769	1.966986968	2.51813209	2.53566697	2.74696124
ENSMUSG00000097440	0.766590345	0.730974887	0.547017801	0.544380479	0.379898895
ENSMUSG00000097445	0	0.013290452	0.048266277	0.07162901	0
ENSMUSG00000097451	5.390861137	3.349194026	2.895976591	3.180328064	3.419090054
ENSMUSG00000097462	3.94423097	2.963770904	3.61192636	2.87948622	3.389867062
ENSMUSG00000097463	0.086550523	0.119614072	0.072399415	0.028651604	0
ENSMUSG00000097467	0.420388254	0.398713575	0.386130212	0.458425667	0.116891968
ENSMUSG00000097471	0.370930812	0.305680407	0.337863936	0.214887031	0.409121887
ENSMUSG00000097476	0.037093081	0.013290452	0.056310656	0.028651604	0
ENSMUSG00000097482	0.024728721	0.039871357	0.088488174	0.028651604	0.116891968
ENSMUSG00000097487	19.01774639	16.96047804	22.23788247	24.96027475	24.87987086
ENSMUSG00000097493	2.534693883	1.010074389	2.107627408	1.633141438	1.256588652
ENSMUSG00000097494	0.173101046	0.093033167	0.176976347	0.171909625	0
ENSMUSG00000097503	1.125156797	0.757555792	1.085991222	0.931177136	0.818243774
ENSMUSG00000097509	0.60585366	0.558199004	0.820526701	0.501403073	0.993581725
ENSMUSG00000097515	0.01236436	0.013290452	0.072399415	0.014325802	0.116891968
ENSMUSG00000097519	0.037093081	0	0	0	0.233783935
ENSMUSG00000097520	0.061821802	0.026580905	0.056310656	0	0
ENSMUSG00000097523	0.210194127	0.146194977	0.120665691	0.07162901	0.233783935
ENSMUSG00000097527	0.222558487	0.239228145	0.329819556	0.057303208	0.116891968
ENSMUSG00000097530	0.94550264	1.056059355	0.77724794	0.899660371	0.847466765
ENSMUSG00000097532	0.08679781	0.071901348	0.052047135	0.031516765	0.03506759
ENSMUSG00000097533	0.111279244	0.093033167	0	0.100280615	0
ENSMUSG00000097534	0.370930812	0.239228145	0.313730797	0.229212833	0.175337951
ENSMUSG00000097535	0.037093081	0.026580905	0.032177518	0.014325802	0
ENSMUSG00000097536	0.853140868	0.544908552	0.627461595	0.358145052	0.409121887
ENSMUSG00000097537	0.259651569	0.05316181	0.152843209	0.257864438	0.087668976
ENSMUSG00000097547	1.458994528	1.076526651	2.131760546	1.432580209	1.461149596
ENSMUSG00000097558	0.049457442	0.079742715	0.088488174	0.07162901	0
ENSMUSG00000097559	0.037093081	0.039871357	0.048266277	0	0.029222992
ENSMUSG00000097561	0.024728721	0.066452262	0.040221897	0.200561229	0
ENSMUSG00000097564	0.061821802	0.31897086	0.056310656	0.100280615	0.029222992
ENSMUSG00000097571	0.91496267	1.023364841	1.025577932	1.140190588	1.490372588
ENSMUSG00000097572	0.098914883	0	0	0.028651604	0
ENSMUSG00000097573	0.234922848	0.412004027	0.313730797	0.27219024	0.292229919
ENSMUSG00000097574	0.197829767	0.172775882	0.080443794	0.07162901	0.204560943
ENSMUSG00000097576	0.01236436	0.013290452	0.008044379	0.014325802	0.467567871
ENSMUSG00000097577	1.384808366	1.169559819	1.335366984	1.403928605	0.789020782
ENSMUSG00000097583	0.495687209	0.239626858	0.394174592	0.143258021	0.263006927
ENSMUSG00000097585	0.321473371	0.172775882	0.289597659	0.358145052	0
ENSMUSG00000097587	0.123643604	0.186066335	0.096532553	0.401122459	0.116891968
ENSMUSG00000097589	5.712334508	4.186492533	4.561163131	3.667405335	6.604396172
ENSMUSG00000097592	0	0.026580905	0.064355035	0	0
ENSMUSG00000097595	0.60585366	0.704393982	0.780304804	0.630335292	0.876689757
ENSMUSG00000097601	0.29674465	0.132904525	0.233287003	0.243538636	0.350675903
ENSMUSG00000097602	0.061821802	0.026580905	0.080443794	0.014325802	0.14611496
ENSMUSG00000097616	3.560935797	3.575131719	3.378639357	3.681731137	4.295779811
ENSMUSG00000097617	0.469845695	0.398713575	0.83661546	0.429774063	0.555236846
ENSMUSG00000097624	0.037093081	0.05316181	0.056310656	0.042977406	0
ENSMUSG00000097626	1.879382782	1.594854298	1.80998537	1.633141438	2.13327841
ENSMUSG00000097635	0.074186162	0	0.024133138	0.028651604	0
ENSMUSG00000097636	0.024728721	0.093033167	0.056310656	0.028651604	0.058445984
ENSMUSG00000097640	0.160736685	0.066452262	0.096532553	0.014325802	0
ENSMUSG00000097643	0.148372325	0.066452262	0.112621312	0.057303208	0.350675903
ENSMUSG00000097644	0.469845695	0.225937692	0.378085833	0.601683688	0.204560943
ENSMUSG00000097649	0.173101046	0.15948543	0.225242624	0.128932219	0
ENSMUSG00000097652	36.49959192	19.86922647	23.70284441	16.97607548	26.35913871
ENSMUSG00000097654	0.136007964	0.093033167	0.176976347	0.028651604	0.175337951
ENSMUSG00000097656	0.145899453	0	0.095889003	0.27577169	0
ENSMUSG00000097657	0.012488004	0	0.065159473	0	0.029222992
ENSMUSG00000097666	0.989148833	1.196140724	1.279056328	0.902525532	1.168919677
ENSMUSG00000097673	0.049457442	0.186066335	0.088488174	0.057303208	0
ENSMUSG00000097675	0.568760579	0.797427149	0.892926116	0.329493448	1.37348062
ENSMUSG00000097684	0.136007964	0.066452262	0.048266277	0.07162901	0
ENSMUSG00000097692	0.061821802	0	0.040221897	0.057303208	0.175337951
ENSMUSG00000097697	0.086550523	0.026580905	0.040221897	0	0.029222992
ENSMUSG00000097699	0.086550523	0.066452262	0	0.028651604	0.058445984
ENSMUSG00000097705	0.024728721	0.10632362	0.024133138	0.014325802	0
ENSMUSG00000097709	0.037093081	0.066452262	0.016088759	0.028651604	0
ENSMUSG00000097712	0	0.079742715	0.008044379	0.042977406	0
ENSMUSG00000097715	4.153188661	3.694347077	3.772974836	3.943893315	4.225644631
ENSMUSG00000097724	0.210194127	0.21264724	0.249375762	0.429774063	0.116891968
ENSMUSG00000097727	0.049457442	0.05316181	0.088488174	0.07162901	0.14611496
ENSMUSG00000097729	10.49734199	7.16355389	9.347568886	8.624132858	10.84173
ENSMUSG00000097730	0.098914883	0.146194977	0.104576932	0.085954813	0.087668976
ENSMUSG00000097738	0.024728721	0.013290452	0	0.07162901	0.058445984
ENSMUSG00000097740	0.383295173	0.172775882	0.185020727	0.27219024	0.029222992
ENSMUSG00000097743	0.890233949	0.37213267	0.474618386	0.515728875	1.052027709
ENSMUSG00000097746	0.197829767	0.15948543	0.233287003	0.386796656	0.496790863
ENSMUSG00000097748	0.061821802	0	0.040221897	0.014325802	0
ENSMUSG00000097750	1.53318069	0.664522624	0.723994148	1.117412563	0.789020782
ENSMUSG00000097752	0	0	0.008044379	0	0.263006927
ENSMUSG00000097756	0.519303137	0.505037194	0.297642039	0.601683688	0.116891968
ENSMUSG00000097760	0.247287208	0.119614072	0.209153865	0.200561229	0.321452911
ENSMUSG00000097762	0.098914883	0.132904525	0.080443794	0.014325802	0
ENSMUSG00000097766	0.049457442	0	0.016088759	0.07162901	0.087668976
ENSMUSG00000097767	0.098914883	0.013290452	0.040221897	0	0
ENSMUSG00000097772	0.519303137	0.305680407	0.442440868	0.61600949	0.467567871
ENSMUSG00000097773	0.173101046	0.10632362	0.072399415	0.07162901	0.292229919
ENSMUSG00000097776	13.65025389	12.62592986	14.87405755	12.97917669	16.65710539
ENSMUSG00000097777	0.173101046	0.199356787	0.112621312	0.128932219	0.204560943
ENSMUSG00000097781	0.123643604	0.093033167	0.040221897	0.143258021	0
ENSMUSG00000097784	0.148372325	0	0.040221897	0.014325802	0.087668976
ENSMUSG00000097785	0.30910901	0.279099502	0.217198244	0.286516042	0.116891968
ENSMUSG00000097787	1.471358888	1.036655294	0.949236772	1.189041573	1.052027709
ENSMUSG00000097789	1.013877553	0.770846244	1.029680566	0.61600949	1.344257628
ENSMUSG00000097793	0.630582381	0.837298507	0.748127286	0.630335292	1.139696685
ENSMUSG00000097797	0.024728721	0	0.056310656	0	0.087668976
