ENSEMBL,log2FoldChange,pvalue,padj,significance
ENSMUSG00000105503,0.004364939015888858,0.8289012607654709,1.0,Not Significant
ENSMUSG00000105504,-0.11413418666433905,0.527946408551278,1.0,Not Significant
ENSMUSG00000105509,-0.021848341758573753,0.7344310996473027,1.0,Not Significant
ENSMUSG00000105510,0.08442809748339508,0.4114078851783558,1.0,Not Significant
ENSMUSG00000105512,-0.018979119970223623,0.16685179272478326,1.0,Not Significant
ENSMUSG00000105514,0.10349695169501111,0.2523017876320378,1.0,Not Significant
ENSMUSG00000105516,-0.007655674462303551,0.7811307079844583,1.0,Not Significant
ENSMUSG00000105517,-0.15723273345617583,0.35285661565489057,1.0,Not Significant
ENSMUSG00000105519,0.10950496002864352,0.4521397004770479,1.0,Not Significant
ENSMUSG00000105520,-0.005356669669823563,0.719941432452653,1.0,Not Significant
ENSMUSG00000105526,0.01008326142767002,0.961440243999006,1.0,Not Significant
ENSMUSG00000105528,0.03454880037634789,0.8591471663380407,1.0,Not Significant
ENSMUSG00000105529,0.0,,1.0,Not Significant
ENSMUSG00000105530,0.1348464576065347,0.5822263994483015,1.0,Not Significant
ENSMUSG00000105532,0.007752332690481202,0.3011182109706181,1.0,Not Significant
ENSMUSG00000105534,-0.0013155336345671426,0.9207533872680463,1.0,Not Significant
ENSMUSG00000105535,0.014686553188870929,0.2662910413748019,1.0,Not Significant
ENSMUSG00000105537,-0.0064596123726918695,0.3048212984852562,1.0,Not Significant
ENSMUSG00000105540,0.02226500745815458,0.5230448661420914,1.0,Not Significant
ENSMUSG00000105541,0.05209117208045727,0.25460503916145255,1.0,Not Significant
ENSMUSG00000105542,0.046556732119113375,0.5826593521192167,1.0,Not Significant
ENSMUSG00000105543,-0.007497412418712474,0.3574487985474749,1.0,Not Significant
ENSMUSG00000105545,0.0038653984538408264,0.5490803223925345,1.0,Not Significant
ENSMUSG00000105547,-0.3526493610281878,0.47344235329675555,1.0,Not Significant
ENSMUSG00000105549,0.045961280771137036,0.3665019395706538,1.0,Not Significant
ENSMUSG00000105550,-0.004841123575958249,0.8731607775357515,1.0,Not Significant
ENSMUSG00000105552,-0.007571536015025915,0.8451562037809776,1.0,Not Significant
ENSMUSG00000105553,-0.17976710723743006,0.24932897120564496,1.0,Not Significant
ENSMUSG00000105555,-0.05109744001345429,0.4241619140911149,1.0,Not Significant
ENSMUSG00000105556,0.11885287131566735,0.5370811868779324,1.0,Not Significant
ENSMUSG00000105558,-0.01651489858673367,0.05058430014093852,1.0,Not Significant
ENSMUSG00000105560,-0.03697213984744421,0.5391043787092316,1.0,Not Significant
ENSMUSG00000105561,-0.11076177013162702,0.6679477208240079,1.0,Not Significant
ENSMUSG00000105562,-0.04375281304581463,0.465146616242055,1.0,Not Significant
ENSMUSG00000105565,0.022522625860589743,0.6252601774050506,1.0,Not Significant
ENSMUSG00000105568,0.033628839430352886,0.5492969599116221,1.0,Not Significant
ENSMUSG00000105571,-0.0116733501829136,0.8915080949682972,1.0,Not Significant
ENSMUSG00000105572,-0.12188615131613778,0.644361898621153,1.0,Not Significant
ENSMUSG00000105574,0.20064967347423757,0.3383388395063457,1.0,Not Significant
ENSMUSG00000105578,0.030586307603408955,0.5102930085166408,1.0,Not Significant
ENSMUSG00000105584,-0.057524560760555066,0.4474127310688606,1.0,Not Significant
ENSMUSG00000105586,-0.12437066110821604,0.6523740939812728,1.0,Not Significant
ENSMUSG00000105590,-0.03751998410096968,0.4855644597136002,1.0,Not Significant
ENSMUSG00000105594,0.010736260426728761,0.7370014870243394,1.0,Not Significant
ENSMUSG00000105597,0.02778131484779167,0.8769198237508999,1.0,Not Significant
ENSMUSG00000105598,0.07708781142500065,0.5925757754851139,1.0,Not Significant
ENSMUSG00000105601,-0.07733428857647673,0.5448816405370507,1.0,Not Significant
ENSMUSG00000105606,-0.2154774119738092,0.4093988395480427,1.0,Not Significant
ENSMUSG00000105607,-0.04799308684201864,0.6574403066270598,1.0,Not Significant
ENSMUSG00000105609,-0.0014679470670875064,0.8977183067461372,1.0,Not Significant
ENSMUSG00000105611,0.07418590095319033,0.2453273265843605,1.0,Not Significant
ENSMUSG00000105613,0.04804080217029755,0.2325333991345118,1.0,Not Significant
ENSMUSG00000105617,0.008994358464758503,0.7587745475279141,1.0,Not Significant
ENSMUSG00000105620,0.01580514935394009,0.6645048160460889,1.0,Not Significant
ENSMUSG00000105622,0.06344339197938131,0.49944916875021783,1.0,Not Significant
ENSMUSG00000105624,0.03605199097958156,0.8345464341764145,1.0,Not Significant
ENSMUSG00000105627,-0.027647588225677717,0.30152765730002856,1.0,Not Significant
ENSMUSG00000105629,-0.011646320276776362,0.18017554420261583,1.0,Not Significant
ENSMUSG00000105630,-0.016831115936836717,0.480547020995016,1.0,Not Significant
ENSMUSG00000105632,0.08558180975158858,0.5190309373477842,1.0,Not Significant
ENSMUSG00000105636,-0.03748965782203051,0.7563514063708636,1.0,Not Significant
ENSMUSG00000105637,0.006341242373533396,0.978223440459898,1.0,Not Significant
ENSMUSG00000105639,-0.04755101755701824,0.3301105707510167,1.0,Not Significant
ENSMUSG00000105642,0.0069992541331641185,0.30505577144344337,1.0,Not Significant
ENSMUSG00000105643,-0.05594706102317293,0.827968311687799,1.0,Not Significant
ENSMUSG00000105645,-0.04400176548948018,0.5072960094768395,1.0,Not Significant
ENSMUSG00000105646,-0.3174223069825557,0.25058350925879846,1.0,Not Significant
ENSMUSG00000105650,0.033767326342119375,0.13655463435566384,1.0,Not Significant
ENSMUSG00000105651,-0.0021270817399316744,0.9869803144080382,1.0,Not Significant
ENSMUSG00000105652,-0.003188300190022465,0.5182512129855786,1.0,Not Significant
ENSMUSG00000105653,0.12348338808409465,0.21117729487688636,1.0,Not Significant
ENSMUSG00000105655,-0.09471531581060422,0.7122684844412,1.0,Not Significant
ENSMUSG00000105656,0.010301338251178627,0.8758853639758297,1.0,Not Significant
ENSMUSG00000105659,-0.028543009927180174,0.8611636512746829,1.0,Not Significant
ENSMUSG00000105660,0.076297579423113,0.5668719017705605,1.0,Not Significant
ENSMUSG00000105662,-0.02641334009586115,0.41292481989260466,1.0,Not Significant
ENSMUSG00000105663,0.049208893861123607,0.4066193393321125,1.0,Not Significant
ENSMUSG00000105664,0.009539730238952389,0.6153723193799983,1.0,Not Significant
ENSMUSG00000105671,-0.012620101666147701,0.5443375701526825,1.0,Not Significant
ENSMUSG00000105674,0.022694874749205986,0.3646327824349428,1.0,Not Significant
ENSMUSG00000105676,0.0269143548761529,0.46867699316824984,1.0,Not Significant
ENSMUSG00000105677,-0.21645346660185627,0.35694200328179115,1.0,Not Significant
ENSMUSG00000105679,0.025188530354773822,0.14060563669093945,1.0,Not Significant
ENSMUSG00000105681,0.0689063222715447,0.7456736054272939,1.0,Not Significant
ENSMUSG00000105686,-0.04064274972286533,0.5535277091652548,1.0,Not Significant
ENSMUSG00000105687,0.0059468321633976045,0.3717049388345398,1.0,Not Significant
ENSMUSG00000105691,-0.12444029399072098,0.5481239749614512,1.0,Not Significant
ENSMUSG00000105692,-0.10625340746969947,0.546941654472481,1.0,Not Significant
ENSMUSG00000105694,-0.07589058419463435,0.47975604333949706,1.0,Not Significant
ENSMUSG00000105695,-0.15428997369171604,0.032454301694973424,1.0,Not Significant
ENSMUSG00000105699,-0.04968530825486306,0.404878874456822,1.0,Not Significant
ENSMUSG00000105700,-0.12772541245076763,0.6324891219907486,1.0,Not Significant
ENSMUSG00000105701,0.02074130723031764,0.8826707781487946,1.0,Not Significant
ENSMUSG00000105703,-0.12960136421250557,0.4359815484958921,1.0,Not Significant
ENSMUSG00000105704,-0.16835027588118912,0.3882096382197374,1.0,Not Significant
ENSMUSG00000105707,0.012328650820323084,0.9619975936669263,1.0,Not Significant
ENSMUSG00000105708,-0.015228920060746998,0.833339943511881,1.0,Not Significant
ENSMUSG00000105710,-0.11755648276620073,0.24244969351843942,1.0,Not Significant
ENSMUSG00000105711,-0.03529321067382044,0.3172267629749543,1.0,Not Significant
ENSMUSG00000105714,0.0065778784244545085,0.7419529146440673,1.0,Not Significant
ENSMUSG00000105715,-0.0020655623029222775,0.9148196555994634,1.0,Not Significant
ENSMUSG00000105717,0.022738406368516095,0.867215947863409,1.0,Not Significant
ENSMUSG00000105719,-0.05003729175158145,0.7495259712555725,1.0,Not Significant
ENSMUSG00000105720,-0.06023245679907352,0.66981899618648,1.0,Not Significant
ENSMUSG00000105721,0.030962910671107673,0.05670262388740223,1.0,Not Significant
ENSMUSG00000105726,0.11144858943480862,0.4282302645050695,1.0,Not Significant
ENSMUSG00000105727,0.00701095528460529,0.426208593138534,1.0,Not Significant
ENSMUSG00000105728,0.014250242601789864,0.9518494487165924,1.0,Not Significant
ENSMUSG00000105729,-0.004693956440286556,0.904721381573772,1.0,Not Significant
ENSMUSG00000105730,0.013577128078337103,0.26394436155238016,1.0,Not Significant
ENSMUSG00000105731,0.015147171791975278,0.7872562299647714,1.0,Not Significant
ENSMUSG00000105733,-0.0061696518967886416,0.9552791437218915,1.0,Not Significant
ENSMUSG00000105734,0.05880038942625078,0.19498216627132287,1.0,Not Significant
ENSMUSG00000105737,-0.0071025535376932035,0.3060412432960719,1.0,Not Significant
ENSMUSG00000105740,0.0553192790062815,0.2721315548721126,1.0,Not Significant
ENSMUSG00000105741,-0.27235102904110464,0.19905741381627898,1.0,Not Significant
ENSMUSG00000105742,0.23859989324258546,0.09545785311946345,1.0,Not Significant
ENSMUSG00000105745,0.044452961273139024,0.6624978892842941,1.0,Not Significant
ENSMUSG00000105746,0.0031200155123096425,0.6588766898973237,1.0,Not Significant
ENSMUSG00000105748,-0.01654531520766178,0.9024037938475125,1.0,Not Significant
ENSMUSG00000105750,0.06173602723345173,0.8001261530674147,1.0,Not Significant
ENSMUSG00000105753,0.07171557268009604,0.40484772381194933,1.0,Not Significant
ENSMUSG00000105755,-0.015290899388277185,0.3299445034497245,1.0,Not Significant
ENSMUSG00000105757,0.0,,1.0,Not Significant
ENSMUSG00000105759,-0.006803003750432769,0.1774482949062324,1.0,Not Significant
ENSMUSG00000105760,0.009502004566902384,0.3619880030088688,1.0,Not Significant
ENSMUSG00000105761,0.2155359165001427,0.23478760355237396,1.0,Not Significant
ENSMUSG00000105762,0.10698067564175673,0.4227941819021708,1.0,Not Significant
ENSMUSG00000105766,-0.007681667822599894,0.8322292905108442,1.0,Not Significant
ENSMUSG00000105769,0.0,,1.0,Not Significant
ENSMUSG00000105771,-0.01371294532329781,0.9660057221365503,1.0,Not Significant
ENSMUSG00000105772,-0.06495936694678761,0.5146990135052143,1.0,Not Significant
ENSMUSG00000105774,0.03933153782640497,0.8016661766403855,1.0,Not Significant
ENSMUSG00000105775,0.05326317460713584,0.4042752531921403,1.0,Not Significant
ENSMUSG00000105776,0.007931303016046581,0.769169491902985,1.0,Not Significant
ENSMUSG00000105780,-0.03855635188934253,0.3645442948014612,1.0,Not Significant
ENSMUSG00000105782,-0.003005599733188002,0.357448798547475,1.0,Not Significant
ENSMUSG00000105784,-0.014032563663978481,0.8117001347718992,1.0,Not Significant
ENSMUSG00000105788,0.03729219909472237,0.9679504775681682,1.0,Not Significant
ENSMUSG00000105789,-0.009803549660947153,0.7685885874274883,1.0,Not Significant
ENSMUSG00000105790,0.03557280549430926,0.061916643004668,1.0,Not Significant
ENSMUSG00000105791,0.14652681232283005,0.42281795477192097,1.0,Not Significant
ENSMUSG00000105793,-0.011297845697663372,0.24040895515199823,1.0,Not Significant
ENSMUSG00000105797,-0.017659191630679888,0.6614000951861708,1.0,Not Significant
ENSMUSG00000105798,0.03370607839899636,0.3943463925574786,1.0,Not Significant
ENSMUSG00000105801,-0.1117182374945167,0.7069850392166992,1.0,Not Significant
ENSMUSG00000105802,0.004884586743881893,0.7605836970098296,1.0,Not Significant
ENSMUSG00000105803,-0.036531856417147734,0.5417191703866582,1.0,Not Significant
ENSMUSG00000105804,-0.031978837670678883,0.8265520822556521,1.0,Not Significant
ENSMUSG00000105806,-0.008162320737241427,0.19128170524575688,1.0,Not Significant
ENSMUSG00000105810,-0.012571159658976616,0.4681604468010283,1.0,Not Significant
ENSMUSG00000105813,0.05880143871217647,0.27356803764515325,1.0,Not Significant
ENSMUSG00000105814,-0.05893226723215589,0.48925153374546415,1.0,Not Significant
ENSMUSG00000105815,-0.03201218246662385,0.39560589582489314,1.0,Not Significant
ENSMUSG00000105816,-0.005568411448857525,0.17494246550829515,1.0,Not Significant
ENSMUSG00000105818,-0.02693329481230755,0.9232968251202137,1.0,Not Significant
ENSMUSG00000105820,-0.0002986859204344057,0.9804536151329266,1.0,Not Significant
ENSMUSG00000105822,0.040143300397060766,0.6524401217740732,1.0,Not Significant
ENSMUSG00000105824,-0.10109450427588218,0.6908189474265466,1.0,Not Significant
ENSMUSG00000105826,-0.044968636571571574,0.7188286171890825,1.0,Not Significant
ENSMUSG00000105827,-0.07996265531660374,0.8367124413641183,1.0,Not Significant
ENSMUSG00000105828,0.021378301241912173,0.6126847970692157,1.0,Not Significant
ENSMUSG00000105834,0.020663673539039536,0.5588768777846009,1.0,Not Significant
ENSMUSG00000105837,-0.06508051872891818,0.3292773747233946,1.0,Not Significant
ENSMUSG00000105842,-0.21911658088250174,0.369771473817351,1.0,Not Significant
ENSMUSG00000105843,0.24367288802409837,0.20035112891989076,1.0,Not Significant
ENSMUSG00000105846,-0.02527655973310594,0.9396129077256744,1.0,Not Significant
ENSMUSG00000105848,0.11234267146601007,0.32836745681752266,1.0,Not Significant
ENSMUSG00000105850,-0.008595635776908455,0.5637845834414297,1.0,Not Significant
ENSMUSG00000105851,0.018251863994271533,0.8052647650550858,1.0,Not Significant
ENSMUSG00000105852,0.09373700144792785,0.32066041888159263,1.0,Not Significant
ENSMUSG00000105854,-0.002733371489987117,0.600504220781818,1.0,Not Significant
ENSMUSG00000105855,-0.003981404163545525,0.9060230472570259,1.0,Not Significant
ENSMUSG00000105858,0.02856293937302737,0.19355335761628395,1.0,Not Significant
ENSMUSG00000105861,-0.12530716857555912,0.5500678992749269,1.0,Not Significant
ENSMUSG00000105863,0.0049558483646958695,0.9246289770660064,1.0,Not Significant
ENSMUSG00000105864,-0.12137767632209728,0.5676808731177814,1.0,Not Significant
ENSMUSG00000105866,0.020805154994356423,0.7956035142279629,1.0,Not Significant
ENSMUSG00000105867,0.12020330526174383,0.15471903744213059,1.0,Not Significant
ENSMUSG00000105868,-0.0018985487777676419,0.92863262662083,1.0,Not Significant
ENSMUSG00000105870,0.01686673859012569,0.6642966452088281,1.0,Not Significant
ENSMUSG00000105871,0.0027943198531377167,0.913214685404851,1.0,Not Significant
ENSMUSG00000105875,0.061822996594590174,0.5988945946241522,1.0,Not Significant
ENSMUSG00000105876,-0.007833768637237028,0.7343042412050007,1.0,Not Significant
ENSMUSG00000105877,-0.02877343878693972,0.8528088817627485,1.0,Not Significant
ENSMUSG00000105878,-0.009034936997989532,0.4174849395672877,1.0,Not Significant
ENSMUSG00000105879,-0.03174219591694413,0.5481435144573422,1.0,Not Significant
ENSMUSG00000105881,0.09352700809611492,0.34632993768015974,1.0,Not Significant
ENSMUSG00000105889,0.0339912751566674,0.17698333455467535,1.0,Not Significant
ENSMUSG00000105890,-0.021091761933656472,0.8812026319796585,1.0,Not Significant
ENSMUSG00000105891,0.04772070747265986,0.2926197977750437,1.0,Not Significant
ENSMUSG00000105892,0.02351199027738443,0.3056763095338128,1.0,Not Significant
ENSMUSG00000105893,0.04975537513216666,0.7402671105579057,1.0,Not Significant
ENSMUSG00000105894,0.003836240885671839,0.7107451762592014,1.0,Not Significant
ENSMUSG00000105895,0.08717016881062056,0.3310824809350934,1.0,Not Significant
ENSMUSG00000105896,0.07607069283206264,0.2693216573583802,1.0,Not Significant
ENSMUSG00000105900,0.017517159018316283,0.21520514351538475,1.0,Not Significant
ENSMUSG00000105906,-0.6361137726953343,0.2446077712064595,1.0,Not Significant
ENSMUSG00000105907,0.0,,1.0,Not Significant
ENSMUSG00000105909,-0.15138367204047087,0.3819048650629481,1.0,Not Significant
ENSMUSG00000105910,-0.00910472205621058,0.43724235002687983,1.0,Not Significant
ENSMUSG00000105912,0.3140218857432525,0.07182069427748992,1.0,Not Significant
ENSMUSG00000105917,0.016904733156562726,0.7235094597587962,1.0,Not Significant
ENSMUSG00000105922,0.04459691900220053,0.75627590798747,1.0,Not Significant
ENSMUSG00000105923,0.009007994395958785,0.9297590962822712,1.0,Not Significant
ENSMUSG00000105925,-0.01931463274618519,0.5731135016103954,1.0,Not Significant
ENSMUSG00000105926,-0.04487978683527568,0.22259361642042452,1.0,Not Significant
ENSMUSG00000105928,0.030478470970554433,0.09337834755787149,1.0,Not Significant
ENSMUSG00000105929,-0.14046711312257187,0.2293332812536744,1.0,Not Significant
ENSMUSG00000105931,-0.005081239702495122,0.17416042907339843,1.0,Not Significant
ENSMUSG00000105933,0.0654892734239878,0.8153788396183251,1.0,Not Significant
ENSMUSG00000105935,0.16558142488605676,0.24044153322898343,1.0,Not Significant
ENSMUSG00000105936,-0.04843134164892682,0.817713134983931,1.0,Not Significant
ENSMUSG00000105939,0.019793604414451257,0.6977542948012121,1.0,Not Significant
ENSMUSG00000105940,-0.008805977746782379,0.9652092568402421,1.0,Not Significant
ENSMUSG00000105941,0.08393297491649346,0.10040144161404549,1.0,Not Significant
ENSMUSG00000105942,-0.06233695216605811,0.11430592671245741,1.0,Not Significant
ENSMUSG00000105944,0.018817099673653317,0.6091079323669837,1.0,Not Significant
ENSMUSG00000105945,0.0002438567133899172,0.9943099755155234,1.0,Not Significant
ENSMUSG00000105946,0.19012031578988464,0.11194411860068587,1.0,Not Significant
ENSMUSG00000105947,0.029730830020492205,0.7162763276815063,1.0,Not Significant
ENSMUSG00000105950,-0.11675080236178559,0.5615815761941323,1.0,Not Significant
ENSMUSG00000105953,-0.011042355361871104,0.31142902204145034,1.0,Not Significant
ENSMUSG00000105954,0.2457957796121093,0.1307050550490515,1.0,Not Significant
ENSMUSG00000105955,-0.03890921264753071,0.11738957098676481,1.0,Not Significant
ENSMUSG00000105957,0.06653546967320079,0.45480539069821657,1.0,Not Significant
ENSMUSG00000105958,0.07467252694765891,0.7543276572645732,1.0,Not Significant
ENSMUSG00000105959,0.017463561354210566,0.29844124637331043,1.0,Not Significant
ENSMUSG00000105960,0.0636277529498952,0.6269089429577949,1.0,Not Significant
ENSMUSG00000105962,-0.007614734305292803,0.9741075180549448,1.0,Not Significant
ENSMUSG00000105963,-0.015312529331538254,0.463318829530572,1.0,Not Significant
ENSMUSG00000105966,0.023034377470874494,0.1298265833041955,1.0,Not Significant
ENSMUSG00000105970,-0.021433448070679706,0.9175164282518996,1.0,Not Significant
ENSMUSG00000105971,-0.026080195315690613,0.8670186707224893,1.0,Not Significant
ENSMUSG00000105973,0.0033821169578256223,0.3050557714434433,1.0,Not Significant
ENSMUSG00000105974,0.14301977052019965,0.3875896569584276,1.0,Not Significant
ENSMUSG00000105975,0.0,,1.0,Not Significant
ENSMUSG00000105976,-0.04785316012838381,0.5410588518834065,1.0,Not Significant
ENSMUSG00000105977,0.00829341663832288,0.6064822104468935,1.0,Not Significant
ENSMUSG00000105979,0.0951757390796853,0.15620245934245247,1.0,Not Significant
ENSMUSG00000105980,-0.004920648549731614,0.6854533738718056,1.0,Not Significant
ENSMUSG00000105981,-0.17480947457549312,0.4286165740293406,1.0,Not Significant
ENSMUSG00000105983,0.1298873825027118,0.6665672571705209,1.0,Not Significant
ENSMUSG00000105985,-0.21401636858089423,0.4087615208274752,1.0,Not Significant
ENSMUSG00000105986,-0.3359247094558593,0.2895200016923757,1.0,Not Significant
ENSMUSG00000105987,-0.3569594226895596,0.017144403224208883,1.0,Not Significant
ENSMUSG00000105990,-0.06711305555102998,0.7530696902080034,1.0,Not Significant
ENSMUSG00000105992,0.039082311696114896,0.45355758866429563,1.0,Not Significant
ENSMUSG00000105993,-0.021666002670648127,0.29148623731410606,1.0,Not Significant
ENSMUSG00000105996,0.0015462521347518587,0.7730158553583323,1.0,Not Significant
ENSMUSG00000106001,-0.003517059778255449,0.7721788490466108,1.0,Not Significant
ENSMUSG00000106002,-0.010660498697217037,0.5513968735070898,1.0,Not Significant
ENSMUSG00000106004,0.007069857226368966,0.19417529503297398,1.0,Not Significant
ENSMUSG00000106005,-0.0031982347850024306,0.624909708482149,1.0,Not Significant
ENSMUSG00000106006,-0.00261604598875746,0.357448798547475,1.0,Not Significant
ENSMUSG00000106010,0.03800788836594744,0.4183289920741955,1.0,Not Significant
ENSMUSG00000106014,0.0012563747807517725,0.3050557714434433,1.0,Not Significant
ENSMUSG00000106016,0.022416620277383236,0.24299425735917826,1.0,Not Significant
ENSMUSG00000106018,0.026767005498747054,0.7389897519218898,1.0,Not Significant
ENSMUSG00000106019,0.07919451034176239,0.323248489701524,1.0,Not Significant
ENSMUSG00000106022,0.2770147854732812,0.05774230374240908,1.0,Not Significant
ENSMUSG00000106024,0.025356473901132937,0.897876144864755,1.0,Not Significant
ENSMUSG00000106025,0.08350748697106403,0.5714960540330734,1.0,Not Significant
ENSMUSG00000106030,0.050636776861729,0.05631097278515634,1.0,Not Significant
ENSMUSG00000106031,-0.10561432765899771,0.2797681586098769,1.0,Not Significant
ENSMUSG00000106032,0.046714613064013144,0.7222000592576185,1.0,Not Significant
ENSMUSG00000106035,0.00773093190273344,0.9475609020940927,1.0,Not Significant
ENSMUSG00000106036,-0.00015883536354749893,0.9878597098017483,1.0,Not Significant
ENSMUSG00000106037,-0.009344679386003363,0.8925453224012083,1.0,Not Significant
ENSMUSG00000106039,-0.018973390263676376,0.2918304840464786,1.0,Not Significant
ENSMUSG00000106040,-0.003257038754497827,0.357448798547475,1.0,Not Significant
ENSMUSG00000106044,-0.0351497935161072,0.5591428014032152,1.0,Not Significant
ENSMUSG00000106045,0.03203093381623945,0.8444467675362337,1.0,Not Significant
ENSMUSG00000106047,0.008257821055456693,0.9600795511495905,1.0,Not Significant
ENSMUSG00000106048,0.05885013528932648,0.6324461373558445,1.0,Not Significant
ENSMUSG00000106049,0.027411326030720273,0.907171804674552,1.0,Not Significant
ENSMUSG00000106052,0.009963223919532797,0.6920773783879659,1.0,Not Significant
ENSMUSG00000106054,-0.12299938827632961,0.5195135680914954,1.0,Not Significant
ENSMUSG00000106057,0.11286439416944227,0.4176753502607543,1.0,Not Significant
ENSMUSG00000106058,-0.048182294876912286,0.253027435033429,1.0,Not Significant
ENSMUSG00000106059,0.055414156302899614,0.16083574112397678,1.0,Not Significant
ENSMUSG00000106060,-0.0037974040172447667,0.3574487985474749,1.0,Not Significant
ENSMUSG00000106061,0.028585265270169913,0.8499061047916459,1.0,Not Significant
ENSMUSG00000106062,0.3061867702362502,0.03538178022110831,1.0,Not Significant
ENSMUSG00000106063,0.03318560559302819,0.8615173875224547,1.0,Not Significant
ENSMUSG00000106067,-0.036218102698958865,0.46908408341110075,1.0,Not Significant
ENSMUSG00000106069,0.0,,1.0,Not Significant
ENSMUSG00000106070,0.058029393314308855,0.0755976158065785,1.0,Not Significant
ENSMUSG00000106071,-0.02104701942632714,0.8521392035871661,1.0,Not Significant
ENSMUSG00000106073,-0.031732959824255946,0.881336194154773,1.0,Not Significant
ENSMUSG00000106078,0.00032023522212712863,0.9550176663261923,1.0,Not Significant
ENSMUSG00000106080,-0.01619642464146841,0.1747341139162952,1.0,Not Significant
ENSMUSG00000106082,-0.023122109961367078,0.021289503095647564,1.0,Not Significant
ENSMUSG00000106086,0.04547175752312131,0.21584733311310272,1.0,Not Significant
ENSMUSG00000106087,0.08439655873942709,0.6177531061207067,1.0,Not Significant
ENSMUSG00000106089,0.01770386249706349,0.7427769302638095,1.0,Not Significant
ENSMUSG00000106092,-0.09482086194911188,0.5036245092029101,1.0,Not Significant
ENSMUSG00000106093,0.029621878707182026,0.8565409681811198,1.0,Not Significant
ENSMUSG00000106096,0.008043691512146484,0.4154002183982156,1.0,Not Significant
ENSMUSG00000106099,-0.06497013768018434,0.819755454551631,1.0,Not Significant
ENSMUSG00000106102,-0.055953877180135406,0.3503244968287764,1.0,Not Significant
ENSMUSG00000106103,0.0637886569760594,0.15791251098413375,1.0,Not Significant
ENSMUSG00000106104,0.056107338249318336,0.1620566111369923,1.0,Not Significant
ENSMUSG00000106106,-1.601027663675021,0.010917995034988885,1.0,Not Significant
ENSMUSG00000106107,0.014480935803313614,0.31519714936213616,1.0,Not Significant
ENSMUSG00000106108,-0.001993131836701841,0.7801727800499377,1.0,Not Significant
ENSMUSG00000106110,0.20527959697275944,0.3021977328701274,1.0,Not Significant
ENSMUSG00000106112,0.009856795378749818,0.12147837802119714,1.0,Not Significant
ENSMUSG00000106115,0.040146156876266215,0.6025905727748634,1.0,Not Significant
ENSMUSG00000106116,0.004961384055060823,0.803423132623786,1.0,Not Significant
ENSMUSG00000106120,0.0,,1.0,Not Significant
ENSMUSG00000106121,-0.09318989435911368,0.2789154495379865,1.0,Not Significant
ENSMUSG00000106123,0.003931725443285558,0.8713741842344953,1.0,Not Significant
ENSMUSG00000106126,-0.0036642739403829148,0.7173674426423026,1.0,Not Significant
ENSMUSG00000106133,-0.05225897177884058,0.012567379887725657,1.0,Not Significant
ENSMUSG00000106135,0.00019999664516907878,0.978351706882409,1.0,Not Significant
ENSMUSG00000106137,0.008036443223244925,0.1315321703467115,1.0,Not Significant
ENSMUSG00000106139,0.07950978169643341,0.5551527671708898,1.0,Not Significant
ENSMUSG00000106143,-0.15186349274878194,0.6484096172673441,1.0,Not Significant
ENSMUSG00000106147,-0.135265848894921,0.6126830756958053,1.0,Not Significant
ENSMUSG00000106149,-0.06073918856749483,0.7331720233762788,1.0,Not Significant
ENSMUSG00000106153,0.04371436206611201,0.790462038634015,1.0,Not Significant
ENSMUSG00000106157,0.20173128553316155,0.04808625390031477,1.0,Not Significant
ENSMUSG00000106158,-0.004912621506534877,0.7155364624144145,1.0,Not Significant
ENSMUSG00000106161,-0.002083820093552459,0.6933033916283431,1.0,Not Significant
ENSMUSG00000106162,-0.055091899752720844,0.2682717266929088,1.0,Not Significant
ENSMUSG00000106164,0.023577126148533856,0.6723654175126914,1.0,Not Significant
ENSMUSG00000106166,-0.14078444542051427,0.6063990212451316,1.0,Not Significant
ENSMUSG00000106173,0.033259119967361396,0.499950645113849,1.0,Not Significant
ENSMUSG00000106178,0.0010930856535870115,0.987124873571495,1.0,Not Significant
ENSMUSG00000106181,-0.010219364863054504,0.5189267944137117,1.0,Not Significant
ENSMUSG00000106184,0.12106182122467235,0.37007491985909635,1.0,Not Significant
ENSMUSG00000106186,0.038669749463183134,0.6391606073225856,1.0,Not Significant
ENSMUSG00000106188,0.0033677812836614253,0.6201958259301302,1.0,Not Significant
ENSMUSG00000106189,0.0,,1.0,Not Significant
ENSMUSG00000106190,0.029676728263956585,0.2170305363293457,1.0,Not Significant
ENSMUSG00000106194,-0.009833026061991466,0.5278841146732809,1.0,Not Significant
ENSMUSG00000106197,-0.18507294017780795,0.39014548856040154,1.0,Not Significant
ENSMUSG00000106198,-0.029411671594099503,0.14575234352722855,1.0,Not Significant
ENSMUSG00000106201,-0.01593138242378526,0.11298454708422546,1.0,Not Significant
ENSMUSG00000106202,0.023912684676626217,0.8913455812241453,1.0,Not Significant
ENSMUSG00000106205,-0.11264170427440012,0.5001008172480169,1.0,Not Significant
ENSMUSG00000106206,-0.022891742839333346,0.6927673120794675,1.0,Not Significant
ENSMUSG00000106208,0.03466000877229436,0.7110511044613609,1.0,Not Significant
ENSMUSG00000106209,0.01591683811904987,0.756593110247513,1.0,Not Significant
ENSMUSG00000106211,0.07941940625703281,0.6651256489569966,1.0,Not Significant
ENSMUSG00000106212,0.05303072841242429,0.729454254447402,1.0,Not Significant
ENSMUSG00000106214,-0.06700057166848872,0.7323061678857851,1.0,Not Significant
